id,title,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,brand_value_name
MCO1388877855,Cremas Yanbal 2 Por 1 ,free,https://servicio.mercadolibre.com.co/MCO-1388877855-cremas-yanbal-2-por-1-_JM,classified,MCO,MCO9022,MCO-BEAUTY_AND_PERSONAL_CARE,45000,1,False,2024-04-05T04:00:00.000Z,"{'address_line': 'Cl 2 #SN-SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0JVRWQ5MjE1', 'name': 'Buenaventura'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.8830471, 'longitude': -77.0197212}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,222901162,VALE330050,
MCO1388809575,Pastor Aleman,free,https://servicio.mercadolibre.com.co/MCO-1388809575-pastor-aleman-_JM,classified,MCO,MCO155441,MCO-PET_SERVICES,600000,1,False,2024-04-05T04:00:00.000Z,"{'address_line': 'ambala ambala', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0lCQTI0NzNh', 'name': 'Ibagué'}, 'state': {'id': 'TUNPUFRPTGExNGZkNA', 'name': 'Tolima'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.4477876, 'longitude': -75.196891}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,3891565,NEUMOLOGO,
MCO1388642323,Pulido Y Mantenimiento De Pisos En Granito Y Mármol ,free,https://servicio.mercadolibre.com.co/MCO-1388642323-pulido-y-mantenimiento-de-pisos-en-granito-y-marmol-_JM,classified,MCO,MCO154948,MCO-OTHER_SERVICES,15000,1,False,2024-04-04T04:00:00.000Z,"{'address_line': 'Cra 11 N 24 50  #SN-SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJBUjcxNTYwNg', 'name': 'Barranquillita'}, 'city': {'id': 'TUNPQ0JBUjkzOTg0', 'name': 'Barranquilla'}, 'state': {'id': 'TUNPUEFUTG9mNDk5', 'name': 'Atlántico'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 10.9504199, 'longitude': -74.7784541}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,291766672,MEDU4119096,
MCO1388639895,Burra,free,https://servicio.mercadolibre.com.co/MCO-1388639895-burra-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,2000000,1,False,2024-04-04T04:00:00.000Z,"{'address_line': 'Cra 19 #30N-65 la aurora manzana B casa 22 #SN-SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0FSTWRhN2E1', 'name': 'Armenia'}, 'state': {'id': 'TUNPUFFVSW9kYmZm', 'name': 'Quindio'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5642086, 'longitude': -75.6552154}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,12554572,JUANJOSEOSORIOSALGADO,
MCO1388566803,"Cachorros Siberianos, ",free,https://servicio.mercadolibre.com.co/MCO-1388566803-cachorros-siberianos-_JM,classified,MCO,MCO155441,MCO-PET_SERVICES,500000,1,False,2024-04-04T04:00:00.000Z,"{'address_line': 'Caall344#22-14 SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNPQTMyNDE3NQ', 'name': 'Soacha'}, 'city': {'id': 'TUNPQ1NPQTZlMjkx', 'name': 'Soacha'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5755115, 'longitude': -74.208256}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,783759209,NINIJOHANARIVERAGARCIA,
MCO1388404253,Venta De Licor Importado,free,https://servicio.mercadolibre.com.co/MCO-1388404253-venta-de-licor-importado-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,1950000,1,False,2024-04-03T04:00:00.000Z,"{'address_line': 'Diagonal 57 av 47b-33', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0JFTDg0Y2E', 'name': 'Bello'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.3415677, 'longitude': -75.5440741}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,245994381,GAED2473912,
MCO1388261517,Glucómetro,free,https://servicio.mercadolibre.com.co/MCO-1388261517-glucometro-_JM,classified,MCO,MCO155392,MCO-MEDICINE_AND_HEALTH_SERVICES,70000,1,False,2024-04-02T04:00:00.000Z,"{'address_line': 'Calle cll 43 bis sur n 79 d 21 int 22 #43-SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5VRTE1OTc4', 'name': 'Nuevo Kennedy'}, 'city': {'id': 'TUNPQ0tFTjQyODYy', 'name': 'Kennedy'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6187105, 'longitude': -74.1644159}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,171774924,YUYESALAZAR,
MCO1388130623,"Vendo Pulidora Pequeña Marca Truper , Taladro Inalámbrico Ma",free,https://profesional.mercadolibre.com.co/MCO-1388130623-vendo-pulidora-pequena-marca-truper-taladro-inalambrico-ma-_JM,classified,MCO,MCO1894,MCO-OTHER_SERVICES,500000,1,False,2024-04-02T04:00:00.000Z,"{'address_line': 'Calle cl 8 sur no 15 a 173 #3137129600-3137129600', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNPQTMyNDE3NQ', 'name': 'Soacha'}, 'city': {'id': 'TUNPQ1NPQTZlMjkx', 'name': 'Soacha'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 18.9894297, 'longitude': -98.2375948}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,604150946,MANUELCAMILOHOYOSESPITIA,
MCO2194412394,Platera Escurridor ,free,https://servicio.mercadolibre.com.co/MCO-2194412394-platera-escurridor-_JM,classified,MCO,MCO9085,MCO-HOME_SERVICES,95000,1,False,2024-04-02T04:00:00.000Z,"{'address_line': 'Carrera 10 B #86-22', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1NPTDI3MjFl', 'name': 'Soledad'}, 'state': {'id': 'TUNPUEFUTG9mNDk5', 'name': 'Atlántico'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 10.9509943, 'longitude': -74.7689202}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,466026702,JOHANASILVA_31,
MCO1387880151,Vitafer-l Domicilio Gratis En Ibague ,free,https://servicio.mercadolibre.com.co/MCO-1387880151-vitafer-l-domicilio-gratis-en-ibague-_JM,classified,MCO,MCO155392,MCO-MEDICINE_AND_HEALTH_SERVICES,30000,1,False,2024-04-01T04:00:00.000Z,"{'address_line': 'Cra1 a  27-14', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0lCQTI0NzNh', 'name': 'Ibagué'}, 'state': {'id': 'TUNPUFRPTGExNGZkNA', 'name': 'Tolima'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.4332204, 'longitude': -75.2289425}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,556326636,MARTHAISABELALVAREZMA,
MCO2189782340,Vendo Pollos Criollos,free,https://servicio.mercadolibre.com.co/MCO-2189782340-vendo-pollos-criollos-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,25000,1,False,2024-04-01T04:00:00.000Z,"{'address_line': 'Cra 4-A- 25g - 28 #SN-SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NBQzE4NGZh', 'name': 'Cachipay'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 5.26674, 'longitude': -74.56672}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,360556681,PEFE4135232,
MCO2187590496,Camarote Dos Colchones Uno Se Mi Doble Y O Sencillo En Cedro,free,https://servicio.mercadolibre.com.co/MCO-2187590496-camarote-dos-colchones-uno-se-mi-doble-y-o-sencillo-en-cedro-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,1900000,1,False,2024-03-31T04:00:00.000Z,"{'address_line': '7 SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NISTk4OWIx', 'name': 'Chía'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 5.026003, 'longitude': -74.0300122}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,514178212,DIPA3988883,
MCO2186995872,Bicarbonato De Calcio,free,https://servicio.mercadolibre.com.co/MCO-2186995872-bicarbonato-de-calcio-_JM,classified,MCO,MCO154957,MCO-HOME_AND_CONSTRUCTION_SERVICES,200000,1,False,2024-03-31T04:00:00.000Z,"{'address_line': 'Cr 95 a 129 35', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjcxNzI4', 'name': 'San Cayetano'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,216321474,ARAD7982328,
MCO2185537252,Vendo Peluqueria Canina Y Petshop Engativa Santa Rosita,free,https://servicio.mercadolibre.com.co/MCO-2185537252-vendo-peluqueria-canina-y-petshop-engativa-santa-rosita-_JM,classified,MCO,MCO155446,MCO-PET_SERVICES,1500,1,False,2024-03-30T04:00:00.000Z,"{'address_line': 'Cra. 91a #72a, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjQwMTAz', 'name': 'Santa Rosita'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7002373, 'longitude': -74.1096926}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,239099156,ROLI8586648,
MCO2185128942,Bulldog Francés 3 Meses ,free,https://servicio.mercadolibre.com.co/MCO-2185128942-bulldog-frances-3-meses-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,1400000,1,False,2024-03-30T04:00:00.000Z,"{'address_line': 'Calle46bsur 77-17', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkpBQzc5NTQy', 'name': 'Jacqueline'}, 'city': {'id': 'TUNPQ0tFTjQyODYy', 'name': 'Kennedy'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6204498, 'longitude': -74.1690881}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,787324079,GACA7353823,
MCO2184852206,Aire Acondicionado Olimpo,free,https://servicio.mercadolibre.com.co/MCO-2184852206-aire-acondicionado-olimpo-_JM,classified,MCO,MCO9085,MCO-HOME_SERVICES,2400000,1,False,2024-03-30T04:00:00.000Z,"{'address_line': 'Calle 24 #2-54', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYVXJiLiBMYXMgRmxvcmVzVFVOUFExQkJUR', 'name': 'Urb. Las Flores'}, 'city': {'id': 'TUNPQ1BBTDJhYTA3', 'name': 'Palmira'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.5202274, 'longitude': -76.2789244}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1609392773,CHJU20231226190051,
MCO2184874412,Bulldog Francés Merle,free,https://servicio.mercadolibre.com.co/MCO-2184874412-bulldog-frances-merle-_JM,classified,MCO,MCO11913,MCO-PET_SERVICES,2500000,1,False,2024-03-30T04:00:00.000Z,"{'address_line': 'Barranquilla, Atlántico, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlZJTDQ2MzQ0OA', 'name': 'Villa Country'}, 'city': {'id': 'TUNPQ0JBUjkzOTg0', 'name': 'Barranquilla'}, 'state': {'id': 'TUNPUEFUTG9mNDk5', 'name': 'Atlántico'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 11.0063927, 'longitude': -74.8046517}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,257235602,FRANCISCOANDRESVARGASSOSA,
MCO1386771543,Pesa Bebés ,free,https://servicio.mercadolibre.com.co/MCO-1386771543-pesa-bebes-_JM,classified,MCO,MCO9065,MCO-OTHER_SERVICES,165000,1,False,2024-03-29T04:00:00.000Z,"{'address_line': 'Calle 92 #50a39', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkFSQTYxNTUwOQ', 'name': 'Aranjuez'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2832571, 'longitude': -75.5589767}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,345879350,BEJE7154193,
MCO1386689743,Coche Estilo Moisés ,free,https://servicio.mercadolibre.com.co/MCO-1386689743-coche-estilo-moises-_JM,classified,MCO,MCO9085,MCO-HOME_SERVICES,550000,1,False,2024-03-29T04:00:00.000Z,"{'address_line': 'Calle 26 c #41 d 16 -SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBSTY5MzM4Ng', 'name': 'La Independencia'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4150178, 'longitude': -76.5191617}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,463161713,LODI4380358,
