id,title,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,brand_value_name
MCO1379350131,Vendo Permuto Cigarreria Bolirrana ,free,https://fiesta-evento.mercadolibre.com.co/MCO-1379350131-vendo-permuto-cigarreria-bolirrana-_JM,classified,MCO,MCO118387,MCO-OTHER_SERVICES,,1,False,2024-03-09T04:00:00.000Z,"{'address_line': '143 151 d 10', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJJTDgzMjM2', 'name': 'Bilbao '}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7528713, 'longitude': -74.115985}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,690576503,VAJO1147512,Genérica
MCO1378532075,Fabricación De Muebles A Medida,free,https://servicio.mercadolibre.com.co/MCO-1378532075-fabricacion-de-muebles-a-medida-_JM,classified,MCO,MCO154945,MCO-OTHER_SERVICES,,1,False,2024-03-06T04:00:00.000Z,"{'address_line': 'Calle 55# 18-28', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMMzM2ODk', 'name': 'El Puerto La Loma de San Carlos'}, 'city': {'id': 'TUNPQ1JBRjkyNTA2', 'name': 'Rafael Uribe Uribe'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6241373, 'longitude': -74.0993246}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,567917984,OTACE17,
MCO2224991494,Silla Pedicura,free,https://servicio.mercadolibre.com.co/MCO-2224991494-silla-pedicura-_JM,classified,MCO,MCO155392,MCO-MEDICINE_AND_HEALTH_SERVICES,700000.0,1,False,2024-04-24T04:00:00.000Z,"{'address_line': 'Calle 36 #82-78', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNJTTg5OTk3MQ', 'name': 'Simón Bolívar'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2446099, 'longitude': -75.6045212}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,535640285,ROLDANPEACRISTINA,
MCO1395700189,Preciosa Pomeriana La Mejor Compañía En Casa,free,https://servicio.mercadolibre.com.co/MCO-1395700189-preciosa-pomeriana-la-mejor-compania-en-casa-_JM,classified,MCO,MCO155441,MCO-PET_SERVICES,1200000.0,1,False,2024-04-24T04:00:00.000Z,"{'address_line': 'Calle 33 Numero 3657 #SN-SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01BUjdjNWY5', 'name': 'Marinilla'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1731064, 'longitude': -75.3378851}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,623352724,SALE1268264,
MCO2223985016,Vendo Pesera Usando Con 10 Peces Y Bomba ,free,https://servicio.mercadolibre.com.co/MCO-2223985016-vendo-pesera-usando-con-10-peces-y-bomba-_JM,classified,MCO,MCO9085,MCO-HOME_SERVICES,150000.0,1,False,2024-04-23T04:00:00.000Z,"{'address_line': 'Carrera 12 d 63-12', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlZJTDMwODU0Nw', 'name': 'Villa Colombia'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4451878, 'longitude': -76.4917632}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,695084433,VIVIANAABELLOVALENCIA,
MCO1395404877,Netflix Disney Hbo Wa 3103324272 ,free,https://servicio.mercadolibre.com.co/MCO-1395404877-netflix-disney-hbo-wa-3103324272-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,11500.0,1,False,2024-04-23T04:00:00.000Z,"{'address_line': 'Carrera 32 N 15 A 10 #15-10', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0RVSTJiYmU5', 'name': 'Duitama'}, 'state': {'id': 'TUNPUEJPWWE4YzMz', 'name': 'Boyaca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 5.8149724, 'longitude': -73.026838}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1697401296,OLAN20240223112250,
MCO1395175387,Silla Electrica,free,https://servicio.mercadolibre.com.co/MCO-1395175387-silla-electrica-_JM,classified,MCO,MCO155391,MCO-MEDICINE_AND_HEALTH_SERVICES,2200000.0,1,False,2024-04-22T04:00:00.000Z,"{'address_line': '62 #210, Tibasosa, Boyacá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1RJQjlhYmFl', 'name': 'Tibasosa'}, 'state': {'id': 'TUNPUEJPWWE4YzMz', 'name': 'Boyaca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 5.7485513, 'longitude': -72.9966519}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,73969245,YINAPAOLAFONSECAMARIN,
MCO1395174319,Guadaña Hosquanna 533rs,free,https://reparacion-instalacion.mercadolibre.com.co/MCO-1395174319-guadana-hosquanna-533rs-_JM,classified,MCO,MCO9019,MCO-OTHER_SERVICES,600000.0,1,False,2024-04-22T04:00:00.000Z,"{'address_line': 'Calle 32b 2f1-95 #2f-95', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBVRTE4MDYzMA', 'name': 'Puerta del Sol (Corinto)'}, 'city': {'id': 'TUNPQ01BTmMwNDc4', 'name': 'Manizales'}, 'state': {'id': 'TUNPUENBTHNjODY4', 'name': 'Caldas'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 10.4126376, 'longitude': -75.5178437}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1134981676,ARCILAANDERSON20220603091910,
MCO2221690040,Achiras Doraditos Crunchy Tarro De 350,free,https://servicio.mercadolibre.com.co/MCO-2221690040-achiras-doraditos-crunchy-tarro-de-350-_JM,classified,MCO,MCO9085,MCO-HOME_SERVICES,27000.0,1,False,2024-04-22T04:00:00.000Z,"{'address_line': 'Carrera 70c SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk1BUjEwOTgz', 'name': 'Marsella'}, 'city': {'id': 'TUNPQ0tFTjQyODYy', 'name': 'Kennedy'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6810082, 'longitude': -74.0912786}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1694057511,IMHE20240222164838,
MCO1394686113,Venta De Mini Excavadora ,free,https://servicio.mercadolibre.com.co/MCO-1394686113-venta-de-mini-excavadora-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,55000000.0,1,False,2024-04-21T04:00:00.000Z,"{'address_line': 'carrera 17  19a-00', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYQ2l1ZGFkIFZlcmRlVFVOUFExTlBRVFpsT', 'name': 'Ciudad Verde'}, 'city': {'id': 'TUNPQ1NPQTZlMjkx', 'name': 'Soacha'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5791975, 'longitude': -74.2494487}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,205641533,QUWI1909929,
MCO1394639743,Vinipel Industrial Transparente 400 Mtrsx 50cm Alto Stretch,free,https://servicio.mercadolibre.com.co/MCO-1394639743-vinipel-industrial-transparente-400-mtrsx-50cm-alto-stretch-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,39000.0,1,False,2024-04-21T04:00:00.000Z,"{'address_line': 'Calle 24f #100 A 20, Fontibón, Cundinamarca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBNTQ0NDg', 'name': 'La Rosita'}, 'city': {'id': 'TUNPQ0ZPTjcyNzAz', 'name': 'Fontibón'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.683482, 'longitude': -74.1326899}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1090846886,INDIPACKLOGISTIC20220316151539,
MCO2219623128,Dinero Para Gta 5 Online Pc,free,https://servicio.mercadolibre.com.co/MCO-2219623128-dinero-para-gta-5-online-pc-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,5000.0,1,False,2024-04-21T04:00:00.000Z,"{'address_line': 'Carrera kr 7b #35-36', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1NBTjJlNzY0', 'name': 'Santa Marta (Distrito Turistico Cultural E Historico)'}, 'state': {'id': 'TUNPUE1BR2FiZjQ0', 'name': 'Magdalena'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,545111849,LKE4652389,
MCO1394548791,Parches Versatis De Lidocaína X 15 Parches ,free,https://servicio.mercadolibre.com.co/MCO-1394548791-parches-versatis-de-lidocaina-x-15-parches-_JM,classified,MCO,MCO155392,MCO-MEDICINE_AND_HEALTH_SERVICES,110000.0,1,False,2024-04-21T04:00:00.000Z,"{'address_line': '112- urbanización barlovento  MZ B CASA 10 B', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0lCQTI0NzNh', 'name': 'Ibagué'}, 'state': {'id': 'TUNPUFRPTGExNGZkNA', 'name': 'Tolima'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 10.3907004, 'longitude': -75.4998261}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1363603754,ANGELVARIEDADES20230429172107,
MCO1394365383,Impresión Carné Pvc,free,https://profesional.mercadolibre.com.co/MCO-1394365383-impresion-carne-pvc-_JM,classified,MCO,MCO1894,MCO-OTHER_SERVICES,5900.0,1,False,2024-04-21T04:00:00.000Z,"{'address_line': 'Carrera 62 #165A-69', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMMzA2NzE', 'name': 'El Toberín'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7494006, 'longitude': -74.0438339}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,6818277,JYJ TECH,
MCO1394304095,iPhone 12,free,https://servicio.mercadolibre.com.co/MCO-1394304095-iphone-12-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,2000000.0,1,False,2024-04-20T04:00:00.000Z,"{'address_line': 'calle  32-31', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlRFUjI5NDYyMg', 'name': 'Ternera'}, 'city': {'id': 'TUNPQ0NBUjcwNTYz', 'name': 'Cartagena De Indias'}, 'state': {'id': 'TUNPUEJPTHI1Mzlk', 'name': 'Bolívar'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 10.387532, 'longitude': -75.4643313}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,832813839,LLERENAGIANELLA20230123201327,
MCO1394300563,Máquina De Montallantas,free,https://reparacion-instalacion.mercadolibre.com.co/MCO-1394300563-maquina-de-montallantas-_JM,classified,MCO,MCO9019,MCO-OTHER_SERVICES,8500000.0,1,False,2024-04-20T04:00:00.000Z,"{'address_line': 'Calle 36 #63-56', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0lUQThkMzc5', 'name': 'Itaguí'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1689376, 'longitude': -75.6236021}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1293871743,RODRÍGUEZMELISSA20230123191608,
MCO2217010840,Cámaras Energía Solar Y 4g Dahua,free,https://reparacion-instalacion.mercadolibre.com.co/MCO-2217010840-camaras-energia-solar-y-4g-dahua-_JM,classified,MCO,MCO166614,MCO-TECHNOLOGY_TECHNICAL_ASSISTANCES,1350000.0,1,False,2024-04-20T04:00:00.000Z,"{'address_line': 'Santa Isabel  SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjg0OTA0', 'name': 'Santa Matilde'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6020121, 'longitude': -74.10858}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,60297245,GLORIS418,
MCO2215856600,Café De Origen Con Las Bpa,free,https://servicio.mercadolibre.com.co/MCO-2215856600-cafe-de-origen-con-las-bpa-_JM,classified,MCO,MCO9065,MCO-OTHER_SERVICES,80000.0,1,False,2024-04-19T04:00:00.000Z,"{'address_line': '54 52a 05', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0FORDE2YzYz', 'name': 'Andes'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 5.6582592, 'longitude': -75.8800895}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,354296987,FABIELSARCO,
MCO1393744933,Troqueladora De Rodillos De 70 Cm,free,https://servicio.mercadolibre.com.co/MCO-1393744933-troqueladora-de-rodillos-de-70-cm-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,15000000.0,1,False,2024-04-19T04:00:00.000Z,"{'address_line': 'Diagonal 31b Bis Sur #26-27, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxJQjY4MDE4', 'name': 'Libertador'}, 'city': {'id': 'TUNPQ1JBRjkyNTA2', 'name': 'Rafael Uribe Uribe'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5848065, 'longitude': -74.1161511}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,209946176,MAQUINIPLASPRODUCTOS,
MCO2215581742,Caniche Toy Negro ,free,https://servicio.mercadolibre.com.co/MCO-2215581742-caniche-toy-negro-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,2000000.0,1,False,2024-04-19T04:00:00.000Z,"{'address_line': 'Avenida condominio ruitoque #01-1', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1BJRTY3YjUy', 'name': 'Piedecuesta'}, 'state': {'id': 'TUNPUFNBTnJlMjMw', 'name': 'Santander'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 7.0364494, 'longitude': -73.0726302}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1351846694,PUPPIESBAMBINOS20230413105618,
MCO2215581028,Caniche Apricot  Toy,free,https://servicio.mercadolibre.com.co/MCO-2215581028-caniche-apricot-toy-_JM,classified,MCO,MCO155441,MCO-PET_SERVICES,4500000.0,1,False,2024-04-19T04:00:00.000Z,"{'address_line': 'Avenida condominio ruitoque #01-1', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1BJRTY3YjUy', 'name': 'Piedecuesta'}, 'state': {'id': 'TUNPUFNBTnJlMjMw', 'name': 'Santander'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 7.0364494, 'longitude': -73.0726302}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1351846694,PUPPIESBAMBINOS20230413105618,
