id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,official_store_id,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,brand_value_name
MCO2212827324,Moto Yamaha Mt09 Version 3 / Modelo 2.022,used,,gold_premium,https://moto.mercadolibre.com.co/MCO-2212827324-moto-yamaha-mt09-version-3-modelo-2022-_JM,classified,MCO,MCO1763,MCO-MOTORCYCLES,54000000,1,,False,2024-03-18T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkZMTzU5Mzk3Nw', 'name': 'Floresta'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2551252, 'longitude': -75.5997121}","{'contact': 'DIEGO ALEXANDER QUINTERO', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1163774595,TUC_ELDIAMANTE,Yamaha
MCO1392767261,Volkswagen Taos Comfortline 1.4 Turbo At Jxr111,used,MCO19562907,gold_premium,https://carro.mercadolibre.com.co/MCO-1392767261-volkswagen-taos-comfortline-14-turbo-at-jxr111-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,126000000,1,50484.0,False,2024-06-16T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjk3NDM2', 'name': 'San Ignacio'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6744279, 'longitude': -74.1129847}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Los coches Usados,MCO1743,False,False,,not_specified,[],,,159138388,DISTRIBUIDOSLOSCOCHESLASAB,Volkswagen
MCO1392830771,Ford Explorer Limited 4x4 3500cc At Aa,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1392830771-ford-explorer-limited-4x4-3500cc-at-aa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,72000000,1,,False,2024-03-18T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMNjUwNjU', 'name': 'El Tintal'}, 'city': {'id': 'TUNPQ0tFTjQyODYy', 'name': 'Kennedy'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6522786, 'longitude': -74.1397777}","{'contact': 'Edilberto C', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,224661264,TUC_PALOQUEMAO,Ford
MCO1392761963,Chevrolet Traverse Rs 3.6 At 4x4 2022,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1392761963-chevrolet-traverse-rs-36-at-4x4-2022-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,189900000,1,,False,2024-06-16T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlVSQjI1MTgy', 'name': 'Urbanización San Martín'}, 'city': {'id': 'TUNPQ0JBUjEyNTcx', 'name': 'Barrios Unidos'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 7.9064672, 'longitude': -72.4709341}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,163267947,AUTOMAGNO SAS,Chevrolet
MCO2212816340,Subaru Evoltis Limited Tp 2.4 Touring T 7psj 2021,used,MCO22382429,gold_premium,https://carro.mercadolibre.com.co/MCO-2212816340-subaru-evoltis-limited-tp-24-touring-t-7psj-2021-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,157990000,1,2030.0,False,2024-06-16T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk1PUjI2NzM2', 'name': 'Morato'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],WCAR,MCO1743,False,False,,not_specified,[],,,55495229,WCAR S.A.S,Subaru
MCO1392825125,Chevrolet Captiva  2.4 Sport 4x2 2011,used,MCO17045842,gold_premium,https://carro.mercadolibre.com.co/MCO-1392825125-chevrolet-captiva-24-sport-4x2-2011-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,35500000,1,,False,2024-03-18T04:00:41.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTGEgSW5tYWN1bGFkYVRVTlBRMFZPVmpVN', 'name': 'La Inmaculada'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1686729, 'longitude': -75.5878453}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1161970959,DIJU235689,Chevrolet
MCO2211938892,Volkswagen Tiguan Elegance 350 Tsi 2.0 Turbo 2023 R-black 7p,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2211938892-volkswagen-tiguan-elegance-350-tsi-20-turbo-2023-r-black-7p-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,171490000,1,,False,2024-03-17T04:01:01.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYQ2Vycml0b3NUVU5QUTFCRlVtTXdNakpr', 'name': 'Cerritos'}, 'city': {'id': 'TUNPQ1BFUmMwMjJk', 'name': 'Pereira'}, 'state': {'id': 'TUNPUFJJU2ExMWIyYg', 'name': 'Risaralda'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.8056599, 'longitude': -75.84813}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,179922529,COMPUDEMANO,Volkswagen
MCO2211869036,Renault Duster Dynamique / Modelo 2016,used,MCO17064264,gold_premium,https://carro.mercadolibre.com.co/MCO-2211869036-renault-duster-dynamique-modelo-2016-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,45900000,1,,False,2024-03-17T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TG9zIENvbG9yZXNUVU5QUTAxRlJHUmpOamM0', 'name': 'Los Colores'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2665446, 'longitude': -75.5924368}","{'contact': 'JOSE GOMEZ', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1163774595,TUC_ELDIAMANTE,Renault
MCO2211855046,Chevrolet Captiva Sport Full / Modelo 2011,used,MCO17045842,gold_premium,https://carro.mercadolibre.com.co/MCO-2211855046-chevrolet-captiva-sport-full-modelo-2011-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,27900000,1,,False,2024-03-17T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TG9zIENvbG9yZXNUVU5QUTAxRlJHUmpOamM0', 'name': 'Los Colores'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2665446, 'longitude': -75.5924368}","{'contact': 'RODRIGO SOTO', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1163774595,TUC_ELDIAMANTE,Chevrolet
MCO2211927042,Fiat Uno Way Modelo 2019 Con 48.000 Klm De Placa Ely550,used,MCO17049801,gold_premium,https://carro.mercadolibre.com.co/MCO-2211927042-fiat-uno-way-modelo-2019-con-48000-klm-de-placa-ely550-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,40500000,1,1958.0,False,2024-06-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JWjQ3MDYz', 'name': 'Niza'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Sanautos Usados,MCO1743,False,False,,not_specified,[],,,259900520,SANAUTOS S.A,Fiat
MCO1392509639,Ducati Scrambler Desert Sled 2022,used,,gold_premium,https://moto.mercadolibre.com.co/MCO-1392509639-ducati-scrambler-desert-sled-2022-_JM,classified,MCO,MCO1763,MCO-MOTORCYCLES,58000000,1,,False,2024-06-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJFTDYxNjU4', 'name': 'Bella Suiza'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7074544, 'longitude': -74.0307467}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1393160291,NEXT MOTO,Ducati
MCO1392587421,Toyota Prado Blindada 2+ Nueva 2024 2.8 Tx-l At6,used,MCO27942896,gold_premium,https://carro.mercadolibre.com.co/MCO-1392587421-toyota-prado-blindada-2-nueva-2024-28-tx-l-at6-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,415000000,1,,False,2024-06-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMODQxMDI', 'name': 'El Nogal'}, 'city': {'id': 'TUNPQ0NIQTk2OTI1', 'name': 'Chapinero'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.663056, 'longitude': -74.0527782}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,27282153,JCP INVERSIONES,Toyota
MCO1392474185,Kia Sportage Vibrant Hibrida 4x2 Techo Cristal 31740km Turbo,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1392474185-kia-sportage-vibrant-hibrida-4x2-techo-cristal-31740km-turbo-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,118000000,1,,False,2024-06-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2034815, 'longitude': -75.5716589}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,462203677,USADOSBROKER,Kia
MCO2211822452,Mazda Cx-5 2.5 Touring 2019,used,MCO17058053,gold_premium,https://carro.mercadolibre.com.co/MCO-2211822452-mazda-cx-5-25-touring-2019-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,101000000,1,,False,2024-03-17T04:00:07.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2034815, 'longitude': -75.5716589}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1662545139,JRUIZ99643,Mazda
MCO2211795712,Mercedes Benz Clase E 250 Cgi Sedan Elegance 2015 30800km ,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2211795712-mercedes-benz-clase-e-250-cgi-sedan-elegance-2015-30800km-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,94900000,1,,False,2024-06-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2034815, 'longitude': -75.5716589}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,462203677,USADOSBROKER,Mercedes-Benz
MCO2211808182,Bmw Serie 3 M 340 I Xdrive 2023km 8360km Automatico Turbo,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2211808182-bmw-serie-3-m-340-i-xdrive-2023km-8360km-automatico-turbo-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,249000000,1,,False,2024-06-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2034815, 'longitude': -75.5716589}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,462203677,USADOSBROKER,BMW
MCO2211820648,Renault Duster Dynamique 2018,used,MCO29741717,gold_premium,https://carro.mercadolibre.com.co/MCO-2211820648-renault-duster-dynamique-2018-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,56900000,1,,False,2024-06-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzEyODY5MQ', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2386625, 'longitude': -75.564787}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,339592220,CONCESIONARIO DANCARS,Renault
MCO2211781646,Renault New Koleos Intens Phone Placa Gcn419,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2211781646-renault-new-koleos-intens-phone-placa-gcn419-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,101500000,1,1958.0,False,2024-06-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JWjQ3MDYz', 'name': 'Niza'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Sanautos Usados,MCO1743,False,False,,not_specified,[],,,259900520,SANAUTOS S.A,Renault
MCO2211700264,Renault Duster Zen Mt 1599 Placa Kxo811,used,MCO21074752,gold_premium,https://carro.mercadolibre.com.co/MCO-2211700264-renault-duster-zen-mt-1599-placa-kxo811-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,74500000,1,1958.0,False,2024-06-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JWjQ3MDYz', 'name': 'Niza'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Sanautos Usados,MCO1743,False,False,,not_specified,[],,,259900520,SANAUTOS S.A,Renault
MCO2211816096,Renault Logan Intens Mt Ph2 Placa Jlr427,used,MCO17064526,gold_premium,https://carro.mercadolibre.com.co/MCO-2211816096-renault-logan-intens-mt-ph2-placa-jlr427-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,55500000,1,1958.0,False,2024-06-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JWjQ3MDYz', 'name': 'Niza'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Sanautos Usados,MCO1743,False,False,,not_specified,[],,,259900520,SANAUTOS S.A,Renault
MCO2211815142,Nissan Kicks Advance 1598 Placa Jyl981,used,MCO21073449,gold_premium,https://carro.mercadolibre.com.co/MCO-2211815142-nissan-kicks-advance-1598-placa-jyl981-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,84000000,1,1958.0,False,2024-06-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JWjQ3MDYz', 'name': 'Niza'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Sanautos Usados,MCO1743,False,False,,not_specified,[],,,259900520,SANAUTOS S.A,Nissan
